asset_clas,location_d,asset_cd,maintained,steward,maint_info,life_cycle,mgmt_num,asset_type,material,priority,who_remove,seg_label,comments,trans_cana,greenway,operationa,Shape_Length
,,CHA835,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,107.666951827319849
,,LEG021,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,118.448925994257365
,,LEG021,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,118.115626281486797
,,NEB842,CALGARY RECREATION,CALGARY RECREATION,AS PER N CALDER; LOCAL PATHWAYS TO BE MAINTAINED BY CALGARY RECREATION,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,132.376579029281345
,,NEB842,CALGARY RECREATION,CALGARY RECREATION,AS PER N CALDER; LOCAL PATHWAYS TO BE MAINTAINED BY CALGARY RECREATION,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,33.695366463142143
,,PKD503,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,50.754469143565103
,,PKD503,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,33.946294499220073
,,PKD503,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,14.139724213317971
,,SOM651,CALGARY PARKS,CALGARY PARKS,2019/10/31: CHANGED FROM CLASS A TO CLASS B; MAINTENANCE AGREEMENT ENDED 2019/10/31 AS PER J MERRIMAN,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,10.023516633759719
,,ROC672,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,105.975291837035698
,,SOM651,CALGARY PARKS,CALGARY PARKS,2019/10/31: CHANGED FROM CLASS A TO CLASS B; MAINTENANCE AGREEMENT ENDED 2019/10/31 AS PER J MERRIMAN,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,25.565531538495037
FIND DOCUMENTATION FOR ASSETS ON PROVINCIAL LANDS,,SOV770,CALGARY PARKS,PROVINCE OF ALBERTA,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,119.098375164243720
DEV AGR 2010-028 PARKS,,LEG001,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,123.135196682410225
,,MID370,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,75.117511810225423
,,DRN567,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,94.383860616909814
DEV AGR 2010-028 PARKS,,LEG001,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,123.628808273364513
,,DRN567,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,94.006977888448603
,,EVN008,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,14.163470548722348
,,EVN008,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,8.459134220818973
,,EVN008,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,23.873550303858096
,,TUS502,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,12.764780248022371
,,LIV678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,88.026290213475008
,,GRE012,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,54.393634040243995
,,GRE012,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,100.663757204407077
,,GRE012,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,30.843455580423640
,,WAL200,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,14.787048312673729
,,LEG021,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,57.691105778473656
,,EVE963,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,132.742855742763794
,,WAL043,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,39.842558627770330
,,RIV861,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,21.311902672277448
,,PKD503,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,31.486038963406280
,,TUS502,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,10.266127311700998
,,NPK454,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,87.762647803850030
,,NPK454,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,87.412364251291621
,,NPK454,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,17.982796725159730
,,CHV678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,CONCRETE,,,,,NO,NO,OPEN,57.504925229684837
,,HAR678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,CONCRETE,,,,,NO,NO,OPEN,42.961480869599654
,,NPK454,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,123.916152150888621
,,COU012,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,13.749828768948209
,,COU012,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,10.861443419475730
,,RAN038,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,5.272422266166811
,,CGR207,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,27.193029790900518
,,ARB678,CALGARY PARKS,CALGARY PARKS,SIDEWALK ACTS AS REGIONAL,ACTIVE,0.000000000000000,REGIONAL,CONCRETE,,,,,NO,NO,OPEN,88.717453995255497
,,ARB678,CALGARY PARKS,CALGARY PARKS,SIDEWALK ACTS AS REGIONAL,ACTIVE,0.000000000000000,REGIONAL,CONCRETE,,,,,NO,NO,OPEN,88.363214144215604
,,TAR001,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,9.693867527049568
AGREEMENT COMMENCEMENT DATE USED FOR INSTAL AND ACTIVE DATE,,09H899,CALGARY PARKS,PROVINCE OF ALBERTA,WID PATHWAY - AGREEMENT EXPIRES 2042 MAY 31; SEE RESPOSITORY FOR MORE INFO: AGREEMENTS\PROVINCIAL_CITY_MAINTENANCE\WID CANAL AGREEMENT\WID_CANAL_MAINTENANCE_EXPIRES_2042May31.pdf,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,94.283538953956949
WEST LRT - TI PROJECT,,STR678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,70.339068526908363
"2020/01/30: NO CCC DOC AVAILABLE, USED ONE YEAR PRIOR TO FAC; WEST GREENWAY - PARKS FOUNDATION PROJECT",,STR999,CALGARY PARKS,CALGARY PARKS,GREENWAY,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,54.510328555154395
PARKS FOUNDATION / GREENWAY PROJECT,,SIG907,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,20.749682073807215
,,NOL001,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,11.062071519059298
DEV AGR 2009-015 ROADS,,CPF678,CALGARY PARKS,CALGARY PARKS,SEPARATE CCC FOR PATH,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,104.898300691040617
,,WES099,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,33.291289974870175
,,MAH678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,94.525989717724855
,,EDG119,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,125.341157017880477
,,CRA061,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,48.544476107185460
,,HUN728,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,53.503446253129567
,,SNA178,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,56.795220405203644
,,WIN300,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,42.251638605258080
,,WIN300,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,59.345632424670910
,,THO697,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,83.155730743085684
,,THO697,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,82.823684410794385
,,CRA061,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,9.868391444678807
,,CRA061,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,60.793995175324000
,,AUB004,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,22.214704568007722
DEV AGR 2010-088 PARKS,,CRA009,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,35.802949773332173
DEV AGR 2010-088 PARKS,,CRA009,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,107.524691266357209
DEV AGR 2010-088 PARKS,,CRA009,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,20.449676266972819
,,AUB004,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,20.111069962138210
,,CRA061,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,101.010467713228024
,,EVN023,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,17.895655377001951
,,EVN023,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,31.382656367713860
,,FHT618,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,95.590239961690287
,,EVE955,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,131.472579265280814
,,EVE915,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,101.575125237203281
,,EVE915,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,101.169603041122912
,,EVN678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,118.823957423873907
,,EVN678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,118.349551745827469
,,HID241,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,129.966587093089885
,,HID241,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,94.870723390080002
,,HID241,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,94.491998300381141
,,HID241,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,130.487452599691835
,,HID241,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,112.494103859875736
,,HID241,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,112.045071543839256
,,HID241,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,112.045030542805478
,,STR829,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,103.088456345986756
DEV AGR 2010-067 ROADS,,NEB400,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,98.163099500160072
,,CRA008,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,33.153830574616102
DEV AGR 2011-034 PARKS,,SHW002,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,19.292739319317008
DEV AGR 2011-034 PARKS,,SHW002,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,29.217618365676945
DEV AGR 2011-034 PARKS,,SHW002,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,14.695221561057423
,,DDG599,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,61.995929808710216
WEST GREENWAY - PARKS FOUNDATION PROJECT,,STR999,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,139.033632808899370
"2020/01/30: NO CCC DOC AVAILABLE, USED ONE YEAR PRIOR TO FAC; WEST GREENWAY - PARKS FOUNDATION PROJECT",,STR999,CALGARY PARKS,CALGARY PARKS,GREENWAY,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,85.573025398062214
"2020/01/30: NO CCC DOC AVAILABLE, USED ONE YEAR PRIOR TO FAC; WEST GREENWAY - PARKS FOUNDATION PROJECT",,STR999,CALGARY PARKS,CALGARY PARKS,GREENWAY,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,54.533144099592363
,,DDG678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,18.123287759200313
DEV AGR 2007-089 ROADS,,AUB678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,33.139557193527224
,,DDG045,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,48.513486812581043
,,CHV960,CALGARY PARKS SHARED,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,91.605276134947118
,,CRM305,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,85.516480467112586
,,CRM678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,74.660691190638232
ROTARY MATTAMY GREENWAY TOURMALINE OUTDOOR FITNESS PARK; PARK INSPECTOR J SWARTZ,,POI503,CALGARY PARKS,CALGARY PARKS,ROTARY MATTAMY GREENWAY TOURMALINE OUTDOOR FITNESS PARK,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,27.003706935259590
2018/05/31: SPLIT DUE TO NEW LOCAL PATHWAY,,POI503,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,54.929796631048156
,,CRM678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,43.910092310925350
,,HAR773,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,99.128382716617836
DISCOVERED ASSET,,ROY370,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,96.942258885831919
DEV AGR 2007-089 ROADS,,AUB678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,35.225808881397832
DEV AGR 2011-034 PARKS,,SHW002,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,27.527752183265576
DEV AGR 2011-034 PARKS,,SHW002,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,7.631286612066906
,,EVN023,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,18.048034225765125
,,EVN023,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,30.046771885561082
,,PKD503,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,4.851903961457920
,,COR068,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,14.945557437193624
,,EVN023,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,17.067485660276290
,,GAG563,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,71.402794818348838
,,GAG563,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,5.459208294326720
,,EVN023,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,12.724822304557929
DEV AGR 2010-053 ROADS,,EVN678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,30.962561764540300
DISCOVERED ASSET,,SSD560,CALGARY PARKS SHARED,CALGARY PARKS SHARED,,ACTIVE,0.000000000000000,REGIONAL,CONCRETE,,,,,NO,NO,OPEN,83.640548719226132
,,EVE955,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,130.947704099868929
DEV AGR 2002-080 ROADS,,ROY370,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,53.822782813667366
,,NEB701,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,48.210944673127386
,,CHA835,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,96.863372164838125
,,CHA272,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,134.124432199224742
,,CHA272,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,133.589018609095518
,,CRA130,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,8.379094357326979
,,PAN080,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,54.374256729649261
,,WAL043,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,4.634221879817471
,,CHV960,CALGARY PARKS SHARED,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,33.788435656541722
,,SHN388,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,22.571268705794640
,,SHN014,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,27.561143737877245
,,TUS613,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,58.604764911256360
PARKS FOUNDATION EAST CALGARY GREENWAY PROJECT,,TAR006,CALGARY PARKS,CALGARY PARKS,CCC/FACD WITH PH 3,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,109.926765244812700
DEV AGR 2011-034 PARKS,,SHW002,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,25.927140791084298
PARKS FOUNDATION EAST CALGARY GREENWAY PROJECT,,TAR006,CALGARY PARKS,CALGARY PARKS,CCC/FACD WITH PH 3,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,109.926759182889668
PARKS FOUNDATION EAST CALGARY GREENWAY PROJECT,,TAR006,CALGARY PARKS,CALGARY PARKS,CCC/FACD WITH PH 3,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,110.367304421167077
PARKS FOUNDATION EAST CALGARY GREENWAY PROJECT,,TAR006,CALGARY PARKS,CALGARY PARKS,CCC/FACD WITH PH 3,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,109.487958134788585
DALHOUSIE MISSING LINK PATHWAY PROJECT - NO DAS,,DAL096,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,119.872724918493006
DALHOUSIE MISSING LINK PATHWAY PROJECT - NO DAS,,DAL096,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,119.394188592251112
DALHOUSIE MISSING LINK PATHWAY PROJECT - NO DAS,,DAL096,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,119.394180398917200
,,CHA835,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,108.531717712090057
,,CHA835,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,112.467546930830920
,,CHA835,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,112.018496980160506
"2022/03/17: FAC DATES AS PER E HENDRA, TI ENGINEER, FAC WILL BE SENT 2022 SPRING",,CED077,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,35.104245012724668
"NO ORTHO AVAILIBLE AT CAPTURE, REALIGN AT FAC",,THO762,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,NO,OPEN,50.616656243958076
,,MON291,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,17.788956598443036
,,MON245,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,YES,OPEN,32.823307263360604
,,MON291,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,28.450325138728950
,,WAL678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,26.692452751016500
,,WAL678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,14.327973863177448
,,LIV020,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,97.630162588694574
,,STR816,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,80.048796164975400
,,ROY392,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,109.368943629947083
,,LIV020,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,97.240356385159245
"2021/01/19: BRT 17 AV PH 2 CONTACT COLIN CHAPMAN, TRANSIT PROJECTS, TI",,ING997,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,89.168248019141203
